Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.22.189-48052-443-6,10.152.152.11,48052,74.125.22.189,443,6,24/07/15 16:57,119941206,16,15,5147,2609,1460,0,321.6875,500.468277,1256,0,173.933333,328.948643,64.665016,0.25845997,3998040.2,9140699.94,29117460,16,119941206,7996080.4,11789453.7,29157484,26,119813737,8558124.07,12028747.8,29117460,16,1,0,0,0,320,300,0.13339869,0.12506127,0,1460,257.9375,421.228383,177433.351,0,0,0,14,31,0,0,0,0,266.258065,321.6875,173.933333,0,0,0,0,6,4638,0,166,0,84,1959,2640,7,20,0,0,0,0,1.44E+15,41761204.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 16:58,119985383,3292,3050,122546,531502,184,0,37.2253949,41.1811214,1460,0,174.262951,215.251736,5451.06399,52.8564384,18922.1547,19633.3392,122551,3,119984969,36458.5138,27685.7281,141165,81,119973049,39348.327,25776.9898,144173,31,1,0,0,0,65840,61000,27.4366753,25.419763,0,1460,103.120448,166.864914,27843.8994,0,0,0,3705,6342,0,0,0,0,103.136708,37.2253949,174.262951,0,0,0,0,3707,5451,0,19,0,83,2640,5960,1947,20,0,0,0,0,1.44E+15,34798946.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-216.58.217.142-50013-443-6,10.152.152.11,50013,216.58.217.142,443,6,24/07/15 16:58,97996835,17,17,7048,733,1460,0,414.588235,584.823805,324,0,43.1176471,98.8476621,79.4005235,0.34694998,2969601.06,10917104.7,45055672,18,97996466,6124779.13,15285737.3,45056035,169,97996440,6124777.5,15285616.9,45056028,19,0,0,0,0,340,340,0.17347499,0.17347499,0,1460,264.028571,493.307295,243352.087,0,0,0,12,34,0,0,0,1,271.794118,414.588235,43.1176471,0,0,0,0,7,7508,0,207,0,21,2640,2640,10,20,0,0,0,0,1.44E+15,47516676.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.228.192-55215-443-6,10.152.152.11,55215,74.125.228.192,443,6,24/07/15 16:58,119945142,194,215,125774,12474,1460,0,648.319588,584.53621,485,0,58.0186047,104.575911,1152.59357,3.40989217,293983.191,1883782.81,19462143,6,119945142,621477.42,2708521.77,19462464,42,119797385,559800.864,2575574.96,19462476,8,1,0,0,0,3880,4300,1.61740606,1.7924861,0,1460,337.358537,504.000816,254016.822,0,0,0,179,409,0,0,0,1,338.183374,648.319588,58.0186047,0,0,0,0,17,5400,0,307,0,30,2640,2640,155,20,0,0,0,0,1.44E+15,32488148.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.228.213-59151-443-6,10.152.152.11,59151,74.125.228.213,443,6,24/07/15 16:59,104564606,4,4,0,154,0,0,0,0,154,0,38.5,77,1.47277368,0.07650772,14937800.9,21240112.2,45055527,445,104564606,34854868.7,17668849.2,45056069,14452639,104562870,34854290,17669956.3,45056093,14450782,0,0,0,0,80,80,0.03825386,0.03825386,0,154,17.1111111,51.3333333,2635.11111,1,0,0,1,8,0,0,0,1,19.25,0,38.5,0,0,0,0,0,0,0,0,0,19,2640,2142,0,20,0,0,0,0,1.44E+15,41511345.8,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 16:59,114981696,253,277,166997,26532,1460,0,660.067194,607.529109,639,0,95.7833935,188.364269,1683.12877,4.60942931,217356.703,966651.912,8607102,6,114981367,456275.266,1364172.64,8607589,29,114981194,416598.529,1308226.13,8607525,6,0,0,0,0,5060,5540,2.20035022,2.40907909,0,1460,367.210923,525.040783,275667.823,0,0,0,209,530,0,0,0,1,367.903774,660.067194,95.7833935,0,0,0,0,15,5542,0,315,0,50,2640,2640,212,20,0,0,0,0,1.44E+15,34737652,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.22.189-48052-443-6,10.152.152.11,48052,74.125.22.189,443,6,24/07/15 16:59,119986494,15,14,6273,2333,1460,0,418.2,556.797244,1256,0,166.642857,342.253079,71.7247393,0.24169387,4285231.93,9939937.19,29254047,17,119986354,8570453.86,12876584,29254151,35,119964478,9228036.77,13156449.7,29293386,17,1,0,0,0,300,280,0.12501407,0.1166798,0,1460,328.733333,498.6472,248649.03,0,0,0,13,29,0,0,0,0,340.068966,418.2,166.642857,0,0,0,0,5,9435,0,216,0,80,2640,2640,7,20,0,0,0,0,1.44E+15,54439423.9,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 16:59,90112423,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658349,18022484.6,24677761.6,45055719,320,90111897,45055948.5,157.684812,45056060,45055837,90112082,45056041,2.82842712,45056043,45056039,0,0,0,0,60,60,0.03329175,0.03329175,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36787627.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 17:00,119983856,4194,3509,385820,403809,185,0,91.9933238,48.5003677,1311,0,115.078085,176.357879,6581.12705,64.2003037,15578.2727,14929.978,120544,8,119983856,28615.2769,17747.9074,132198,110,119956810,34195.2138,21067.425,145489,117,1,0,0,0,83880,70180,34.9547026,29.2456012,0,1311,102.501817,124.80843,15577.1442,0,0,0,5390,7703,0,0,0,0,102.515124,91.9933238,115.078085,0,0,0,0,5390,6581,0,50,0,52,2640,6170,3658,20,0,0,0,0,1.44E+15,34999779.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-216.58.217.142-50013-443-6,10.152.152.11,50013,216.58.217.142,443,6,24/07/15 17:00,101487518,24,24,9340,972,1460,0,389.166667,550.614966,271,0,40.5,86.3582025,101.608554,0.47296457,2159308.89,9224756.27,45033469,19,101487238,4412488.61,12943833.8,45034007,38,101487226,4412488.09,12943690.4,45033909,19,0,0,0,0,480,480,0.23648228,0.23648228,0,1460,240.244898,459.216159,210879.48,0,0,0,18,48,0,0,0,1,245.25,389.166667,40.5,0,0,0,0,7,5690,0,194,0,20,2640,2640,15,20,0,0,0,0,1.44E+15,40761490.2,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.228.192-55215-443-6,10.152.152.11,55215,74.125.228.192,443,6,24/07/15 17:00,116875585,185,217,133480,12329,1460,0,721.513514,581.234332,308,0,56.8156682,106.863157,1247.55739,3.43955498,291460.312,1783195.26,19350711,6,116875585,635193.397,2598049.39,19351019,41,116839063,540921.588,2404414.1,19351045,6,0,0,0,0,3700,4340,1.58287978,1.8566752,0,1460,365.431762,522.981628,273509.783,0,0,0,174,402,0,0,0,1,366.340796,721.513514,56.8156682,0,0,0,0,16,4993,0,332,0,30,2640,2640,162,20,0,0,0,0,1.44E+15,35001938,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 17:01,117601999,255,278,166928,26660,1460,0,654.619608,608.215494,890,0,95.8992806,189.314145,1646.12848,4.53223588,221056.389,878478.446,8253509,5,117601743,462998.988,1229541.83,8253692,19,117601717,424554.935,1182643.82,8254003,5,0,0,0,0,5100,5560,2.16833049,2.3639054,0,1460,365.258427,524.464445,275062.954,0,0,0,210,533,0,0,0,1,365.943715,654.619608,95.8992806,0,0,0,0,13,4885,0,313,0,50,2640,2640,211,20,0,0,0,0,1.44E+15,34699395.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.22.189-48052-443-6,10.152.152.11,48052,74.125.22.189,443,6,24/07/15 17:01,119566798,15,14,4888,2333,1460,0,325.866667,509.133278,1256,0,166.642857,340.932343,60.3930198,0.24254225,4270242.79,9963399.85,29605018,13,119566598,8540471.29,12925966.4,29605081,58,119563647,9197203.62,13214147.4,29605046,15,1,0,0,0,300,280,0.12545289,0.11708936,0,1460,248.666667,428.460301,183578.23,0,0,0,13,29,0,0,0,0,257.241379,325.866667,166.642857,0,0,0,0,5,5876,0,168,0,80,2640,2640,7,20,0,0,0,0,1.44E+15,39670650.8,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 17:01,90113701,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658255,18022740.2,24678032.2,45056749,421,90113280,45056640,855.599205,45057245,45056035,90113257,45056628.5,765.796644,45057170,45056087,0,0,0,0,60,60,0.03329128,0.03329128,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36788006.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 17:02,119999047,4714,3823,546073,534006,172,0,115.840687,35.511017,1418,0,139.682448,197.927093,9000.72981,71.1422317,14057.9952,12358.7325,98838,1,119998271,25461.1226,11321.1846,112157,128,119998554,31396.7959,17600.5051,98838,73,1,0,0,0,94280,76460,39.2836453,31.8585863,0,1418,126.518388,135.555826,18375.3819,0,0,0,6419,8537,0,0,0,0,126.533208,115.840687,139.682448,0,0,0,0,6419,9000,0,63,0,62,2640,6601,4545,20,0,0,0,0,1.44E+15,34585609.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.113.54-50902-443-6,10.152.152.11,50902,173.194.113.54,443,6,24/07/15 17:02,92236611,18,18,3219,5445,1460,0,178.833333,398.686704,1460,0,302.5,482.918121,93.9323324,0.39030055,2635331.74,10595167.3,45091422,11,92236217,5425659.82,14915486,45091912,37,92236153,5425656.06,14915336.7,45091816,29,0,0,0,0,372,372,0.19515028,0.19515028,0,1460,234.162162,436.550017,190575.917,0,2,0,12,35,0,0,0,1,240.666667,178.833333,302.5,0,0,0,0,15,4050,0,89,0,151,14600,1412,8,20,0,0,0,0,1.44E+15,18754043.7,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.113.41-49358-443-6,10.152.152.11,49358,173.194.113.41,443,6,24/07/15 17:02,91959542,16,17,1967,5438,1349,0,122.9375,331.668,1460,0,319.882353,465.072156,80.524542,0.35885346,2873735.69,11074993.1,45171490,12,91959105,6130607,15817971.6,45172013,77,91959127,5747445.44,15358262.9,45171927,83,0,0,0,0,332,352,0.17398956,0.1848639,0,1460,217.794118,407.479375,166039.441,0,2,0,13,32,0,0,0,1,224.393939,122.9375,319.882353,0,0,0,0,14,4154,0,59,0,164,14600,1229,7,20,0,0,0,0,1.44E+15,19543190.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.228.192-55215-443-6,10.152.152.11,55215,74.125.228.192,443,6,24/07/15 17:02,111960609,184,211,127156,12896,1460,0,691.065217,586.826359,485,0,61.1184834,115.394562,1250.90424,3.52802654,284163.982,1691753.81,19568508,5,111960609,611806.607,2448035.21,19568840,19,111922701,532965.243,2291255.22,19568770,7,0,0,0,0,3680,4220,1.64343515,1.88459139,0,1460,357.353535,518.122771,268451.206,0,0,0,170,395,0,0,0,1,358.258228,691.065217,61.1184834,0,0,0,0,16,5436,0,321,0,32,2640,2640,156,20,0,0,0,0,1.44E+15,34303662.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-216.58.217.142-50013-443-6,10.152.152.11,50013,216.58.217.142,443,6,24/07/15 17:02,118394646,26,26,12428,1073,1460,0,478,616.947713,271,0,41.2692308,82.5888892,114.033873,0.43920905,2321463.65,9110601.98,45119563,15,118394228,4735769.12,12689437.5,45119976,53,118394356,4735774.24,12689292.7,45120001,18,0,0,0,0,520,520,0.21960453,0.21960453,0,1460,282.283019,511.020185,261141.63,0,0,0,19,52,0,0,0,1,287.711538,478,41.2692308,0,0,0,0,8,6891,0,239,0,20,2640,2640,16,20,0,0,0,0,1.44E+15,50522043.8,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 17:03,119491961,253,277,169546,26724,1460,0,670.142292,606.711827,1116,0,96.4765343,198.030585,1642.53727,4.43544482,225882.724,941716.871,7889143,1,119491753,474173.623,1323268.54,7889416,27,119491676,432940.855,1270172.65,7889391,8,0,0,0,0,5060,5540,2.11729725,2.31814758,0,1460,372.372881,528.945462,279783.302,0,0,0,208,530,0,0,0,1,373.075472,670.142292,96.4765343,0,0,0,0,11,5914,0,319,0,50,2640,2640,214,20,0,0,0,0,1.44E+15,34583051.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.113.40-46251-443-6,10.152.152.11,46251,173.194.113.40,443,6,24/07/15 17:03,91687586,18,18,2067,5534,1445,0,114.833333,336.419949,1460,0,307.444444,476.063296,82.9010811,0.39263767,2619645.31,10592730.7,45047808,15,91687119,5393359.94,14918134.8,45048158,58,91687142,5393361.29,14918051.9,45048275,72,0,0,0,0,372,372,0.19631883,0.19631883,0,1460,205.432432,413.458149,170947.641,0,2,0,13,35,0,0,0,1,211.138889,114.833333,307.444444,0,0,0,0,15,4651,0,57,0,153,14600,1229,7,20,0,0,0,0,1.44E+15,18666508.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.22.189-48052-443-6,10.152.152.11,48052,74.125.22.189,443,6,24/07/15 17:03,119797174,14,13,2851,2770,1460,0,203.642857,409.19764,1256,0,213.076923,355.803659,46.9209733,0.22538094,4607583.62,9898558.07,29908422,22,119796958,9215150.62,12575287.8,29908447,64,119785717,9982143.08,12820428.9,29945052,22,1,0,0,0,280,260,0.11686419,0.10851675,0,1460,209.285714,370.056338,136941.693,0,0,0,13,27,0,0,0,0,217.037037,203.642857,213.076923,0,0,0,0,7,6446,0,105,0,102,2640,2640,5,20,0,0,0,0,1.44E+15,48972311.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 17:04,119992639,4695,3717,546005,418436,275,0,116.294995,34.7523788,1460,0,112.573581,175.21379,8037.50137,70.1043003,14266.1561,12410.1309,62387,13,119992639,25562.9823,11151.1533,89806,102,119915856,32270.1442,17465.5244,100997,24,1,0,0,0,93900,74340,39.1274001,30.9769002,0,1460,114.669678,119.340117,14242.0636,0,0,0,6293,8412,0,0,0,0,114.68331,116.294995,112.573581,0,0,0,0,6294,8037,0,64,0,49,6601,6601,4550,20,0,0,0,0,1.44E+15,34610940.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.113.54-50902-443-6,10.152.152.11,50902,173.194.113.54,443,6,24/07/15 17:04,104735394,4,4,0,154,0,0,0,0,154,0,38.5,77,1.47037209,0.07638297,14962199.1,21239745,45055858,253,104735394,34911798,17570302.7,45056111,14623360,104733847,34911282.3,17571078.1,45056116,14621949,0,0,0,0,80,80,0.03819148,0.03819148,0,154,17.1111111,51.3333333,2635.11111,1,0,0,1,8,0,0,0,1,19.25,0,38.5,0,0,0,0,0,0,0,0,0,19,2075,1412,0,20,0,0,0,0,1.44E+15,41560703.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.113.41-49358-443-6,10.152.152.11,49358,173.194.113.41,443,6,24/07/15 17:04,104699277,4,4,0,154,0,0,0,0,154,0,38.5,77,1.47087931,0.07640931,14957039.6,21239961.5,45056046,139,104699277,34899759,17591158.3,45056185,14587239,104698216,34899405.3,17591933.7,45056282,14585990,0,0,0,0,80,80,0.03820466,0.03820466,0,154,17.1111111,51.3333333,2635.11111,1,0,0,1,8,0,0,0,1,19.25,0,38.5,0,0,0,0,0,0,0,0,0,19,1943,1229,0,20,0,0,0,0,1.44E+15,41550417.2,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 17:03,90436987,4,4,53,53,53,0,13.25,26.5,53,0,13.25,26.5,1.17208681,0.08845938,12919569.6,21952658.7,45055852,71,90436567,30145522.3,25823273.1,45056050,327375,90436605,30145535,25823676.4,45056272,326922,1,0,0,0,80,80,0.04422969,0.04422969,0,53,17.6666667,26.5,702.25,0,0,0,2,8,0,0,0,1,19.875,13.25,13.25,0,0,0,0,0,0,0,6,0,6,2373,1315,0,20,0,0,0,0,1.44E+15,36840296.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.228.192-55215-443-6,10.152.152.11,55215,74.125.228.192,443,6,24/07/15 17:04,113224944,182,210,130905,11925,1460,0,719.258242,576.219192,308,0,56.7857143,107.615463,1261.47115,3.46213463,289577.862,1434543.28,16649525,9,113224944,625552.177,2065773.97,16687276,23,113176113,541512.502,1930924.52,16649525,9,1,0,0,0,3640,4200,1.60741965,1.85471498,0,1460,363.732824,518.456449,268797.089,0,0,0,168,392,0,0,0,1,364.660714,719.258242,56.7857143,0,0,0,0,20,4939,0,333,0,30,2640,2640,159,20,0,0,0,0,1.44E+15,35500290.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-216.58.217.142-50013-443-6,10.152.152.11,50013,216.58.217.142,443,6,24/07/15 17:04,74902145,17,17,7048,680,1460,0,414.588235,584.823805,271,0,40,89.8623948,103.174615,0.45392559,2269761.97,8435125.72,45119719,16,74901746,4681359.13,11821813.1,45120059,79,74901805,4681362.81,11821740.4,45120285,16,0,0,0,0,340,340,0.22696279,0.22696279,0,1460,220.8,448.670638,201305.341,0,0,0,12,34,0,0,0,1,227.294118,414.588235,40,0,0,0,0,7,6830,0,207,0,20,2640,2721,11,20,0,0,0,0,1.44E+15,14688001.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 17:05,114722290,249,270,162012,25893,1460,0,650.650602,609.651641,655,0,95.9,185.002866,1637.91187,4.52396827,221471.602,983564.528,7324600,8,114721931,462588.431,1384366.91,7324955,20,114721838,426475.234,1333836.62,7325013,8,0,0,0,0,4980,5400,2.17045877,2.35350951,0,1460,364.163462,523.899656,274470.85,0,0,0,204,519,0,0,0,1,364.865125,650.650602,95.9,0,0,0,0,13,6206,0,312,0,49,2640,2640,205,20,0,0,0,0,1.44E+15,33918149.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.113.40-46251-443-6,10.152.152.11,46251,173.194.113.40,443,6,24/07/15 17:05,104811081,4,4,0,154,0,0,0,0,154,0,38.5,77,1.46931029,0.07632781,14973011.6,21239459.8,45055628,440,104811081,34937027,17526599.6,45056111,14699053,104809721,34936573.7,17527454.1,45056148,14697613,0,0,0,0,80,80,0.0381639,0.0381639,0,154,17.1111111,51.3333333,2635.11111,1,0,0,1,8,0,0,0,1,19.25,0,38.5,0,0,0,0,0,0,0,0,0,19,2075,1229,0,20,0,0,0,0,1.44E+15,41582266.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 17:06,119989142,4648,3680,550225,417407,172,0,118.378873,33.5947244,961,0,113.425815,172.249536,8064.32969,69.4062801,14409.6484,12334.641,64684,1,119988357,25820.6062,10718.0033,74679,163,119973365,32610.3194,17314.0566,80030,21,0,0,0,0,92960,73600,38.7368384,30.6694417,0,961,116.176252,117.236884,13744.4869,0,0,0,6296,8328,0,0,0,0,116.190202,118.378873,113.425815,0,0,0,0,6296,8065,0,66,0,50,6601,6601,4537,20,0,0,0,0,1.44E+15,34578536.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.22.189-48052-443-6,10.152.152.11,48052,74.125.22.189,443,6,24/07/15 17:05,118554219,16,15,4734,2625,1460,0,295.875,501.418106,1256,0,175,329.144996,62.0728647,0.26148374,3951807.3,9351175.39,28497816,11,118554219,7903614.6,12158439.9,28497904,40,89978710,6427050.71,11149308.4,27491786,16,1,0,0,0,320,300,0.13495935,0.12652439,0,1460,232.625,418.276938,174955.597,0,0,0,14,31,0,0,0,0,240.129032,295.875,175,0,0,0,0,6,4453,0,152,0,84,2640,2640,7,20,0,0,0,0,1.44E+15,32976560.9,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 17:06,90111728,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658401,18022345.6,24677537.5,45055547,316,90111297,45055648.5,583.363094,45056061,45055236,90111412,45055706,384.666089,45055978,45055434,0,0,0,0,60,60,0.033292,0.033292,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36787234.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-74.125.228.192-55215-443-6,10.152.152.11,55215,74.125.228.192,443,6,24/07/15 17:06,119999985,162,191,123095,11290,1460,0,759.845679,574.078528,485,0,59.1099476,115.321945,1119.87514,2.94166703,340909.048,1522536.89,13781347,9,119999622,745339.267,2191551.04,13793867,17,119989845,631525.5,2031640,13781347,9,1,0,0,0,3240,3820,1.35000017,1.59166687,0,1460,379.949153,528.76818,279595.788,0,0,0,151,353,0,0,0,1,381.025496,759.845679,59.1099476,0,0,0,0,18,5021,0,348,0,31,2640,2591,147,20,0,0,0,0,1.44E+15,35132536.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 17:07,117167639,259,284,174068,26899,1460,0,672.07722,608.761032,890,0,94.7147887,190.083261,1715.20909,4.63438544,216176.456,844569.323,6895977,6,117167330,454136.938,1181899.73,6896177,21,117166985,414017.615,1134358.46,6896232,6,0,0,0,0,5180,5680,2.21050797,2.42387747,0,1460,372.108456,529.392345,280256.255,0,0,0,213,543,0,0,0,1,372.793738,672.07722,94.7147887,0,0,0,0,10,6627,0,320,0,49,2640,2640,218,20,0,0,0,0,1.44E+15,34600898.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
